5362	1614	1
5362	9911	1
5362	9911	1
5362	4975	1
5362	9911	1
5362	9911	1
3356	1081	1
3356	1231	1
3356	8636	1
3356	8636	1
1977	12131	1
1977	12131	1
1977	12131	1
1977	12410	1
1977	12131	1
1977	12131	1
1977	12131	1
1977	12131	1
1977	12131	1
4282	254	1
4282	1883	1
4282	1589	1
2203	13488	1
2203	13488	1
2203	13488	1
2203	1412	1
2203	1412	1
5487	7305	1
5487	7305	1
5487	7305	1
5487	7305	1
5487	7305	1
5487	7305	1
5487	7305	1
5487	7305	1
5487	5522	1
4170	6399	1
4170	6399	1
4170	6399	1
4170	9533	1
4170	13139	1
4170	12577	1
6041	10780	1
6041	9697	1
6041	1705	1
6041	9533	1
6041	5720	1
6041	4745	1
459	8125	1
459	10086	1
459	5587	1
459	3890	1
459	11189	1
459	5374	1
459	5978	1
459	5978	1
459	2175	1
459	13478	1
459	12738	1
459	8125	1
4908	7631	1
4908	6947	1
4895	47	1
4895	12251	1
4895	12251	1
4895	12251	1
4895	12251	1
5339	13317	1
5339	1404	1
5339	8804	1
5339	12082	1
5339	12082	1
5339	12082	1
5339	12082	1
5339	12082	1
5339	12082	1
4797	11011	1
4797	8779	1
4797	5836	1
4797	11011	1
4797	11011	1
4797	38	1
4797	7369	1
4797	9911	1
4797	7369	1
4797	653	1
4797	10005	1
6335	8643	1
6335	13692	1
6335	10030	1
6335	12629	1
6335	12629	1
6335	5391	1
6335	5391	1
2713	6048	1
2713	1655	1
2713	1655	1
2713	11212	1
2713	7347	1
4040	2983	1
4040	2983	1
4040	2983	1
4040	2983	1
4040	4280	1
4040	3222	1
4040	4280	1
5218	7920	1
5218	12379	1
5218	13586	1
5218	13586	1
5218	9429	1
5218	4362	1
4926	13690	1
4926	3825	1
4926	3825	1
1704	13009	1
1704	1538	1
1704	2019	1
1704	2019	1
1704	13009	1
1704	13009	1
1704	13009	1
1704	1484	1
3205	10573	1
3205	831	1
3205	3809	1
6253	2274	1
6253	13371	1
6253	2274	1
6253	13573	1
6253	247	1
6253	990	1
6253	13747	1
6253	2505	1
6114	4746	1
6114	1459	1
5659	11114	1
5659	8695	1
5659	11056	1
5659	8695	1
5659	8695	1
5659	10562	1
5659	11114	1
5659	9534	1
3503	573	1
755	6380	1
755	6380	1
755	6380	1
755	4755	1
755	6380	1
755	6380	1
755	6380	1
755	6380	1
755	401	1
755	13260	1
755	3490	1
383	4900	1
383	12907	1
383	1736	1
383	3257	1
2237	6715	1
2237	6715	1
2237	8507	1
2237	4969	1
2237	6715	1
2237	6715	1
4584	5602	1
4584	5602	1
90	1210	1
90	3016	1
90	7558	1
90	10793	1
90	8039	1
90	12747	1
2981	2983	1
2981	7267	1
2981	7506	1
4356	9431	1
4356	9431	1
4356	9431	1
4356	5496	1
4356	7899	1
4356	4358	1
4356	8669	1
4356	6737	1
4356	3741	1
4356	6964	1
4356	2576	1
4356	1400	1
4356	13300	1
4356	7709	1
1202	10806	1
1202	6947	1
1202	10806	1
1202	5707	1
1202	7903	1
5927	7407	1
5927	731	1
5927	1198	1
5927	1198	1
5927	1198	1
5927	1198	1
5927	1198	1
5927	1198	1
5927	12082	1
5927	12082	1
5927	12082	1
5927	8994	1
1228	2115	1
1228	2129	1
1228	8364	1
1228	8330	1
1228	9607	1
1228	7413	1
3544	7292	1
3544	10013	1
3544	2700	1
3259	3902	1
3259	10241	1
3259	8530	1
3259	576	1
658	6154	1
658	640	1
658	3695	1
658	5479	1
658	3695	1
658	6154	1
658	6154	1
658	6154	1
658	6154	1
658	6154	1
658	4439	1
658	8169	1
658	8169	1
658	12131	1
658	808	1
658	4151	1
658	6663	1
658	12607	1
1147	6342	1
1147	9911	1
1147	254	1
1147	2957	1
2587	4835	1
2587	4835	1
2587	4835	1
2587	7882	1
2587	7882	1
2587	7882	1
3178	171	1
3178	171	1
3178	171	1
3178	171	1
3178	2072	1
3178	2072	1
3178	2072	1
3178	5409	1
3178	2072	1
3178	12379	1
5470	77	1
2330	3048	1
2330	13202	1
2330	3048	1
6013	5156	1
6013	6683	1
6013	6683	1
6013	1655	1
6013	3675	1
6013	10923	1
6013	3192	1
6013	7945	1
6013	7945	1
6013	4746	1
1441	10564	1
1441	10564	1
1441	10564	1
1441	2280	1
1441	2280	1
1441	2280	1
1441	10756	1
2024	5697	1
2024	5697	1
2024	5697	1
2024	570	1
6581	3886	1
6581	3886	1
5503	2621	1
5503	4448	1
5503	4877	1
5503	4877	1
5503	4877	1
5503	3834	1
2091	7109	1
2091	7109	1
2091	7109	1
2091	7109	1
2091	7109	1
2091	3988	1
2091	3988	1
2091	3988	1
2091	3988	1
2091	3425	1
2091	4511	1
2358	12299	1
2358	5142	1
2358	5637	1
2358	7631	1
2358	7631	1
2358	4622	1
5441	6775	1
5441	3332	1
5441	3231	1
5441	7928	1
5441	9480	1
5441	4772	1
5441	3419	1
3037	12037	1
3037	12037	1
6014	7506	1
6014	7631	1
6014	10793	1
2452	12174	1
2452	2522	1
2452	6226	1
2452	12174	1
3158	13692	1
3158	13692	1
3158	13692	1
3158	5820	1
3158	5820	1
3158	5820	1
3158	1198	1
3158	1204	1
3158	13748	1
5966	5820	1
5966	12082	1
5966	1198	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	11668	1
5391	8126	1
5391	8126	1
5391	8126	1
5391	3829	1
3428	9568	1
3428	616	1
3428	9568	1
3428	3119	1
5206	4616	1
5206	9533	1
5206	2182	1
5206	11369	1
5206	13217	1
5206	8679	1
5206	475	1
5206	8679	1
5206	11369	1
5206	382	1
5206	4616	1
6431	13009	1
6431	13009	1
6431	11885	1
6431	11885	1
6431	5752	1
5320	6399	1
5320	6053	1
5320	8748	1
5320	11387	1
5320	9569	1
5320	6474	1
5320	6474	1
5320	8748	1
4712	6529	1
4712	909	1
4712	10884	1
4712	5633	1
4712	10884	1
4712	7794	1
4712	11082	1
1574	289	1
1574	289	1
1574	289	1
1574	6089	1
916	10288	1
916	10288	1
916	7375	1
6107	2209	1
6107	9255	1
6107	12738	1
6107	12738	1
6107	61	1
6107	12738	1
6107	12738	1
6107	7459	1
6107	7459	1
5022	11685	1
5022	468	1
5022	1979	1
5022	11042	1
5022	4285	1
3269	12508	1
3269	2522	1
3269	2230	1
3269	2230	1
3269	10722	1
2253	2467	1
2253	10290	1
2253	2958	1
2253	10214	1
2253	828	1
2253	516	1
2253	3718	1
2253	8538	1
2910	12608	1
3876	3941	1
3876	9289	1
654	6197	1
654	3782	1
654	38	1
654	12748	1
4594	1412	1
4594	1412	1
4594	1412	1
4594	1412	1
4594	12037	1
4594	7878	1
2499	8643	1
2499	8643	1
2499	8531	1
2499	10081	1
2499	3225	1
4742	13086	1
4742	10288	1
4742	10288	1
4742	10288	1
4742	10288	1
4742	10288	1
4742	10288	1
4742	6844	1
4742	10288	1
4742	12438	1
417	13344	1
417	12592	1
417	8626	1
417	477	1
417	477	1
417	477	1
417	477	1
417	2849	1
417	2849	1
417	2849	1
417	2849	1
417	2849	1
417	2849	1
6387	10081	1
6387	13670	1
6387	5187	1
6387	13112	1
6387	7823	1
6387	4022	1
6387	247	1
715	7631	1
715	7987	1
715	11625	1
5726	3028	1
1399	10400	1
1399	4931	1
1399	2611	1
6411	11537	1
6411	1217	1
6411	11537	1
6411	11537	1
4080	4525	1
4080	7903	1
4080	11026	1
4080	11026	1
1773	8397	1
1773	4903	1
1773	11487	1
3001	600	1
3001	600	1
3001	600	1
3001	600	1
6454	12157	1
6454	12157	1
6454	3243	1
6454	3018	1
4419	325	1
4419	1492	1
4419	1492	1
4419	1492	1
4419	4787	1
1669	8720	1
1669	714	1
1669	2635	1
1669	5531	1
1669	2635	1
1669	8720	1
3022	7017	1
3022	7017	1
3022	7017	1
3022	7017	1
3022	4068	1
3022	3119	1
686	6053	1
686	6053	1
686	8531	1
686	6053	1
686	10740	1
1068	9914	1
1068	733	1
1068	733	1
1068	733	1
2550	6057	1
2550	9533	1
2550	2758	1
2550	6057	1
2550	38	1
2550	6057	1
2550	6057	1
6267	743	1
6267	743	1
6267	743	1
6267	7141	1
6267	7141	1
6267	10081	1
6267	10081	1
6267	5149	1
6267	11417	1
6300	1809	1
6300	8523	1
6300	3048	1
6300	5275	1
6300	5275	1
6300	5275	1
6300	7809	1
6300	4784	1
1648	8749	1
1648	6497	1
1648	4870	1
1648	2823	1
1648	11943	1
4662	10647	1
4662	6709	1
4662	4514	1
4662	6744	1
71	10081	1
71	10081	1
71	10081	1
71	733	1
71	733	1
5155	6176	1
5155	13333	1
5155	166	1
5155	13333	1
280	12004	1
280	3158	1
280	740	1
280	740	1
280	1171	1
280	1002	1
4477	34	1
4477	7369	1
4477	7369	1
4477	7369	1
4477	7369	1
285	6520	1
285	4746	1
285	13383	1
285	6292	1
2984	12960	1
2984	12960	1
2984	2447	1
3823	5183	1
3823	5183	1
3823	106	1
3823	10829	1
5465	6613	1
5465	8484	1
5465	3194	1
5465	5481	1
5465	10605	1
578	34	1
578	6547	1
4188	7631	1
2387	2068	1
1847	7298	1
1847	6743	1
1847	6422	1
1847	7513	1
1847	12753	1
1847	3039	1
2128	4528	1
2128	10024	1
2128	10024	1
2128	4528	1
126	7882	1
126	8669	1
126	7407	1
126	7407	1
126	2112	1
126	7407	1
4496	7899	1
4496	7899	1
4496	7899	1
4496	7899	1
4496	11161	1
4496	10986	1
4496	7662	1
4496	12082	1
4496	2098	1
2047	7631	1
2047	10578	1
2047	5395	1
2047	3034	1
2047	10056	1
1994	8087	1
1994	8087	1
1994	8087	1
1994	3244	1
1994	1856	1
1994	5157	1
1994	5157	1
1994	11420	1
1994	12082	1
3478	6629	1
3478	6629	1
3478	12131	1
3478	9559	1
161	7935	1
161	6950	1
161	8161	1
4865	11232	1
4865	6400	1
4865	3231	1
4865	12131	1
2721	441	1
2721	1687	1
2721	5524	1
2721	6098	1
2721	6098	1
2721	5059	1
2721	10323	1
5273	9058	1
5273	9058	1
5273	1930	1
5273	11684	1
5273	12197	1
2304	9533	1
2304	9533	1
2304	9818	1
2304	268	1
2304	9533	1
4697	231	1
4697	231	1
4697	231	1
4697	9009	1
4697	11280	1
4697	10820	1
747	10351	1
747	10351	1
747	11087	1
747	10631	1
747	11087	1
1870	1351	1
1870	2272	1
1870	5756	1
1870	5756	1
3219	6098	1
3219	13711	1
3219	6280	1
3219	6280	1
3219	6098	1
3219	4786	1
3219	4786	1
3219	4786	1
3219	4786	1
3219	12048	1
3219	3995	1
2144	11535	1
2144	6964	1
2144	6964	1
2144	548	1
6729	1919	1
6729	1919	1
6729	7174	1
6729	13748	1
6729	12952	1
484	13325	1
484	13325	1
3706	9617	1
3352	6492	1
3352	8643	1
3352	13640	1
5107	7700	1
5107	7700	1
5107	7700	1
3980	7233	1
3980	10515	1
3980	9342	1
3980	6389	1
3980	6389	1
3980	6389	1
3980	6389	1
3980	10124	1
5404	7631	1
5404	7631	1
5404	7631	1
5404	7631	1
5404	12317	1
1016	7090	1
1016	8022	1
1016	577	1
1016	5820	1
1016	29	1
1016	4304	1
1016	106	1
1016	778	1
1016	5820	1
1016	5820	1
1016	5820	1
1016	5820	1
1016	29	1
1016	29	1
1016	1029	1
1016	4305	1
1016	4305	1
1016	6796	1
2755	2893	1
1940	10205	1
1940	4553	1
6850	733	1
6850	7631	1
6850	733	1
6138	10565	1
6138	3170	1
6138	3050	1
3910	2580	1
3910	2198	1
3910	2198	1
3910	2198	1
3910	2097	1
3910	2198	1
3910	12884	1
3910	2198	1
769	10826	1
769	7506	1
769	13197	1
4480	7417	1
4480	10628	1
4480	3470	1
4480	10628	1
4480	4025	1
4480	6154	1
4480	5879	1
4480	8597	1
4480	3441	1
4480	3471	1
4480	8693	1
3865	12548	1
3865	1502	1
3865	5363	1
3865	9499	1
3865	2358	1
3865	13517	1
1861	8689	1
1861	8689	1
1861	8689	1
1861	8689	1
4000	7164	1
4000	13126	1
4000	11185	1
4000	7709	1
4000	12131	1
4000	3540	1
4000	11569	1
3942	576	1
3942	10643	1
3942	10643	1
3942	3000	1
3942	3000	1
3942	5990	1
3942	9919	1
3942	5990	1
3942	10643	1
3942	12131	1
3942	12131	1
3942	576	1
279	2559	1
279	10538	1
279	2559	1
279	7548	1
279	10192	1
279	7213	1
279	7213	1
279	7213	1
279	7213	1
279	7213	1
279	10538	1
1460	10081	1
1460	10081	1
1460	10081	1
1460	10081	1
5409	6313	1
5409	13120	1
5409	13120	1
5409	10081	1
5409	12985	1
5409	5023	1
6023	4484	1
6023	3063	1
6023	11104	1
3816	3851	1
3816	12480	1
2539	3586	1
1111	6098	1
5013	1938	1
5013	5942	1
5013	1938	1
2735	6535	1
2735	3801	1
2735	7953	1
2735	6489	1
2735	5056	1
2735	2577	1
2735	2577	1
3394	6517	1
3394	12952	1
3394	556	1
3394	556	1
3394	2625	1
3394	2625	1
3394	1177	1
4767	4481	1
4767	3955	1
4767	12961	1
4767	7472	1
4767	2700	1
4767	13748	1
1368	4196	1
1368	5340	1
1368	1089	1
1368	11576	1
1368	514	1
1368	13321	1
1368	4196	1
1368	4196	1
1368	4196	1
1368	4196	1
1368	4196	1
1368	4196	1
1368	4196	1
4342	6433	1
4342	4285	1
4342	6098	1
4342	2928	1
4342	2700	1
6036	106	1
6036	7521	1
6036	7521	1
6036	7521	1
6036	12827	1
6036	12827	1
6036	12827	1
2526	10581	1
2526	1907	1
2526	8952	1
2526	7109	1
2526	7109	1
2526	7109	1
2526	7109	1
2526	7109	1
2526	4904	1
2526	1282	1
1071	3551	1
1071	11731	1
1071	3990	1
1071	9788	1
1071	3551	1
1071	9788	1
1071	3044	1
1071	9772	1
2627	4123	1
2627	3635	1
2627	12082	1
2627	2357	1
2627	2357	1
2627	3635	1
2649	4410	1
2649	12660	1
2649	8643	1
2649	4225	1
2649	6911	1
2649	3511	1
2649	3511	1
5639	9533	1
5639	11177	1
5639	12131	1
5639	7709	1
5639	5512	1
5639	5452	1
3915	872	1
3915	11903	1
3915	3631	1
3915	7761	1
3915	13630	1
3915	9408	1
3915	8337	1
4256	3001	1
4256	3001	1
4256	3001	1
4256	2903	1
4256	1743	1
4256	600	1
4256	600	1
4256	600	1
6215	1060	1
6215	11043	1
6215	11043	1
6215	11043	1
6215	8687	1
6215	8687	1
6215	1060	1
2973	12827	1
2973	12827	1
2973	4459	1
2973	1552	1
2973	684	1
2973	1552	1
2973	1552	1
2973	1552	1
1061	1979	1
1061	1979	1
1061	9899	1
1061	9899	1
1061	1882	1
1061	3119	1
1061	3119	1
1061	5344	1
4351	1130	1
4351	1130	1
4351	12508	1
4351	6154	1
4351	6154	1
4351	2950	1
4351	7380	1
4351	2950	1
4351	13300	1
4351	12529	1
4351	9009	1
4351	7706	1
4351	1642	1
4351	7007	1
4351	12521	1
4351	2219	1
4351	12379	1
4351	1130	1
5996	10497	1
5996	10497	1
5996	2490	1
5996	2490	1
5996	2490	1
5996	2528	1
5996	9145	1
6679	10982	1
6679	8175	1
6679	6695	1
6679	760	1
3266	9547	1
3266	2217	1
3266	2217	1
3266	7053	1
3166	852	1
3166	12530	1
3166	6914	1
3166	8905	1
3166	1317	1
3166	6192	1
3166	12618	1
3166	12618	1
3166	12618	1
3166	12618	1
3166	12618	1
3166	2454	1
3006	13013	1
3006	13013	1
3006	586	1
3006	6197	1
3006	8791	1
3006	12599	1
3006	12542	1
3006	13013	1
3614	12541	1
3614	269	1
3614	161	1
3614	2457	1
3614	5556	1
3614	161	1
3614	3727	1
3614	4456	1
4416	6399	1
4416	6320	1
4416	9784	1
4416	5388	1
4416	10941	1
4416	12131	1
4416	12131	1
4416	12131	1
4416	12131	1
4416	12131	1
6840	2065	1
6840	4112	1
6840	10939	1
6840	11714	1
6840	10395	1
2934	84	1
3796	11292	1
3796	10327	1
3796	12965	1
5705	798	1
5705	10128	1
5705	1857	1
5705	2280	1
5705	2280	1
5705	2280	1
4096	7213	1
4096	9455	1
4096	11788	1
4096	11788	1
4096	3469	1
4096	3927	1
4096	13107	1
252	4931	1
252	3868	1
252	7529	1
252	4285	1
252	5991	1
252	5991	1
252	5919	1
252	8660	1
252	7928	1
252	4179	1
252	8950	1
3536	13391	1
3536	5074	1
2617	590	1
2617	590	1
2617	5525	1
2617	12253	1
2853	7851	1
2853	2049	1
2853	5100	1
3821	12968	1
3821	994	1
3821	10662	1
3821	9988	1
539	6223	1
539	1076	1
539	11015	1
539	5271	1
539	8134	1
5625	13030	1
147	10299	1
147	10299	1
147	9493	1
147	9493	1
147	8999	1
147	3106	1
147	10013	1
2408	12131	1
2408	12131	1
2408	11079	1
2408	11079	1
2408	11079	1
2408	13249	1
2408	12131	1
1928	2797	1
1928	9733	1
1928	7183	1
1928	7183	1
1794	3651	1
1794	9864	1
2002	4151	1
2002	5764	1
2002	7101	1
2002	7506	1
2002	3736	1
2002	3736	1
2002	3736	1
2002	11660	1
2002	3736	1
2002	7506	1
2002	4151	1
6474	5610	1
6474	5610	1
6474	9875	1
6474	9875	1
6474	9875	1
4547	9353	1
4547	12162	1
4547	1546	1
4547	12139	1
4547	2798	1
3255	10038	1
3255	10038	1
3255	10038	1
3255	5260	1
4430	5820	1
4430	9559	1
4430	3490	1
4430	13238	1
4430	7662	1
4430	7662	1
4430	7662	1
4430	7662	1
4430	4305	1
792	11079	1
5649	1215	1
5649	2605	1
3647	2959	1
3647	7213	1
3647	7213	1
3647	7213	1
3647	7213	1
3647	6126	1
3647	9712	1
5641	7118	1
5641	7118	1
5641	6994	1
5641	7118	1
5029	8713	1
5029	8713	1
5029	8713	1
5029	8713	1
5029	8713	1
5029	8713	1
5029	8713	1
4809	6146	1
4809	6146	1
4809	6659	1
4809	6659	1
276	4437	1
276	5091	1
276	1120	1
276	12164	1
1549	1827	1
1549	1827	1
1549	5204	1
1549	6275	1
4765	13748	1
4765	6226	1
4765	6226	1
4765	6226	1
4765	733	1
2194	1827	1
2194	4975	1
887	6197	1
887	3650	1
887	5331	1
4064	7672	1
4064	7506	1
4064	7506	1
4064	5825	1
4064	1448	1
4064	5059	1
1817	6192	1
1817	4321	1
1817	1741	1
1817	6154	1
1817	13546	1
4306	6721	1
4306	11280	1
4306	4052	1
4306	10632	1
4306	13027	1
5893	11676	1
5893	4507	1
5893	11676	1
2964	5873	1
2964	4572	1
2964	5338	1
2964	7480	1
2964	254	1
2964	5578	1
2964	4572	1
2964	6626	1
2964	6626	1
2964	13542	1
2964	2817	1
2964	254	1
2964	9898	1
2964	254	1
3263	12588	1
3263	7481	1
3263	3635	1
3263	13574	1
3263	317	1
3263	317	1
4689	11079	1
4689	11079	1
4689	11079	1
4689	715	1
3709	2983	1
3709	2983	1
3709	7506	1
3709	5391	1
3709	18	1
3709	6882	1
3709	9445	1
3709	6944	1
2687	10271	1
2687	10271	1
2687	10271	1
2687	10271	1
2687	10271	1
6307	3988	1
6307	5696	1
6307	3126	1
6307	3988	1
6307	6735	1
6307	5696	1
6307	5696	1
6307	6735	1
6307	9380	1
6307	10800	1
3857	10274	1
3857	1416	1
3857	11976	1
3857	1805	1
3857	12190	1
3857	9915	1
3857	10161	1
3857	1818	1
3857	1818	1
3857	1818	1
3857	2603	1
951	12799	1
951	17	1
951	2135	1
951	11577	1
951	3782	1
951	5533	1
951	3657	1
951	13130	1
951	13130	1
5524	8643	1
5524	531	1
5524	6683	1
3476	9594	1
3476	3078	1
3476	3078	1
3476	1126	1
3476	1126	1
3476	1126	1
3476	11483	1
2468	7394	1
2468	3117	1
2468	12701	1
2468	12701	1
2468	11885	1
2468	2447	1
2468	1803	1
6628	11083	1
6628	13449	1
6628	7709	1
6628	3418	1
6628	546	1
3220	1775	1
3220	1775	1
3220	9977	1
3220	3694	1
3220	3225	1
3220	12048	1
3220	9371	1
3220	9371	1
3220	12753	1
1739	6904	1
5196	6098	1
5196	8690	1
5196	1595	1
5196	10003	1
5196	2911	1
5196	2911	1
5196	2911	1
5196	1546	1
5196	10297	1
5196	17	1
5196	10003	1
5196	11201	1
5196	7631	1
5196	7880	1
5196	3055	1
5196	2558	1
1189	10200	1
1189	1271	1
1189	8052	1
1189	1271	1
1189	5943	1
3923	9932	1
3923	2784	1
3923	9499	1
3923	412	1
3923	412	1
6103	7266	1
6103	7909	1
6103	4201	1
6103	12845	1
4657	903	1
4657	6275	1
4657	6275	1
4657	6275	1
4657	2217	1
4657	12962	1
4657	3119	1
4476	382	1
4476	382	1
4476	8689	1
4476	8689	1
4476	6139	1
706	5602	1
706	7575	1
2258	10038	1
2258	8991	1
2258	2701	1
2258	4107	1
2258	10038	1
1966	1250	1
1966	13402	1
1966	10081	1
1966	1250	1
1966	9899	1
1966	415	1
1966	415	1
1966	12363	1
1966	3289	1
1966	13402	1
1966	1920	1
1966	12793	1
1966	1250	1
1966	1250	1
3939	12942	1
3939	8483	1
3939	12080	1
2901	13326	1
2901	8602	1
2901	2723	1
2901	2706	1
2901	6767	1
5205	12131	1
5205	12131	1
5205	12131	1
5205	12131	1
5627	13333	1
5627	38	1
5627	13333	1
5627	13333	1
5627	7694	1
3525	5957	1
3525	5957	1
3525	1198	1
3525	12887	1
3525	12597	1
3525	10776	1
3525	9514	1
3525	5957	1
4914	10081	1
4914	576	1
4914	2838	1
4914	10081	1
6520	3829	1
6520	9124	1
5258	11364	1
5258	10257	1
5258	9428	1
5258	10064	1
5258	13300	1
4703	3365	1
4703	3365	1
4703	3365	1
4703	733	1
3260	10076	1
3260	10076	1
3260	10076	1
3260	10076	1
3260	10076	1
3260	10076	1
3260	10076	1
3260	1691	1
1248	778	1
1248	778	1
1248	778	1
1248	778	1
1248	5630	1
1248	5630	1
973	11594	1
973	11594	1
973	11594	1
3011	11079	1
3011	11079	1
3011	10367	1
3011	10784	1
3011	5241	1
3011	5542	1
3011	3476	1
3050	6677	1
3050	5356	1
3050	1792	1
6380	8340	1
6380	11324	1
6380	11410	1
6380	7439	1
6380	10474	1
6380	9899	1
6380	8340	1
6380	8340	1
1462	6530	1
1462	3231	1
1462	8345	1
1462	1691	1
1462	7338	1
3482	2710	1
3482	11764	1
3482	11457	1
3482	9199	1
3482	11457	1
3482	9609	1
3482	1845	1
3482	11451	1
3482	10431	1
6153	9747	1
6153	13306	1
5944	12719	1
5944	11901	1
5944	11084	1
5944	9339	1
3933	10110	1
3123	11818	1
3123	8802	1
3123	13692	1
3123	3119	1
3123	1450	1
3123	2978	1
3123	11259	1
3123	11474	1
3123	3885	1
5207	5573	1
5207	5670	1
5207	9077	1
5207	3008	1
5207	10453	1
3353	5104	1
3353	2060	1
3353	2060	1
3353	13491	1
4383	12083	1
4383	1545	1
4383	11172	1
4383	9131	1
941	7897	1
941	10590	1
941	12136	1
450	1779	1
450	885	1
1510	3365	1
1510	733	1
1510	9727	1
1510	8648	1
1510	6739	1
1510	2622	1
1510	11622	1
1510	3596	1
231	12091	1
231	9153	1
231	9153	1
231	9153	1
231	4037	1
231	9969	1
231	12091	1
392	10387	1
392	6197	1
224	9878	1
224	9878	1
224	9878	1
224	106	1
224	106	1
224	106	1
872	934	1
872	12268	1
872	419	1
872	9072	1
872	5107	1
872	1910	1
872	1910	1
5632	8373	1
5632	4267	1
5632	7846	1
5632	2592	1
5632	5000	1
5632	3977	1
5632	3977	1
5632	9717	1
5632	4035	1
5632	5000	1
5632	9717	1
5632	11420	1
5290	7369	1
5290	5059	1
2226	4975	1
2226	6604	1
4192	7086	1
4192	4653	1
4192	459	1
4192	4653	1
4192	7086	1
4204	8058	1
4204	3979	1
4204	6430	1
5366	2820	1
5366	5051	1
5366	10144	1
5366	10144	1
3417	1765	1
3417	1765	1
3417	1765	1
3417	1765	1
3417	1765	1
3417	1765	1
3417	756	1
3417	1765	1
3417	1765	1
3417	1765	1
4371	3829	1
4371	3829	1
4371	2974	1
4371	1345	1
4371	9978	1
4371	3829	1
4371	3829	1
4371	3829	1
4371	38	1
4371	6609	1
4371	3829	1
1653	9118	1
1653	11161	1
1653	12306	1
1653	2394	1
1653	2394	1
1653	3486	1
1653	3847	1
1653	1336	1
6052	11659	1
2151	4835	1
2151	4835	1
2151	7928	1
2151	7928	1
2151	12952	1
2151	3719	1
2151	9607	1
